28.5,0.73,26.037,-35.79,0,0,0,0,0,0,0,0.10211,0,0,0,0,0,0,0.22178,0.044262,0.044262,0,0,0.026932,0.11522,0,0,0.40304,0.43607,0,0,0.46674,0.46464,0.47096,0.07377,0.35785,0.29016,0.11452,0.11475,0,0,0,0,0.47681,0.47588,0.080094,0.086651,0,0,0.53677,0.53185,0.23747,0.14333,0,0,0.048478,0.048478,0.085714,0.089227,0.32272,0.31522,0.1178,0.12201,0.27307,0.39157,0.30445,0.32763,0,0,0,0,0,0,0,0,0,0
0.75,1.48,32.385,-38.699,0,0,0,0,0,0,0,0.35878,0,0,0,0,0,0,0,0,0,0.046838,0.053864,0.32436,0.31218,0.16206,0.2178,0,0,0,0,0.49016,0.48103,0.63958,0.37963,0,0,0,0,0.46393,0.45948,0,0,0.59625,0.5904,0.15457,0.15925,0.19719,0.1185,0,0,0,0,0.11124,0.052693,0,0,0,0,0,0,0,0,0.056674,0.09274,0,0,0,0,0,0,0,0,0,0,0,0
1.5,1.48,28.289,-38.081,0,0,0,0,0,0,0,0.28665,0,0,0,0,0,0,0,0.04918,0.10515,0,0,0.39485,0.34848,0.011241,0.011241,0,0,0,0,0.54286,0.57541,0.72857,0.22693,0,0,0,0,0.40117,0.39461,0,0.02459,0.54403,0.54122,0.063232,0.065574,0.010773,0,0,0,0,0,0.079625,0.079625,0,0,0,0,0,0,0,0,0.025761,0,0,0,0,0,0,0,0,0,0,0,0,0
2.25,1.48,23.801,-38.598,0,0,0,0,0,0,0,0.16183,0,0,0,0,0,0,0,0.041218,0.039344,0,0,0.27611,0.20023,0,0.052693,0,0,0,0,0.35644,0.35644,0.72857,0.22225,0,0,0,0,0.39508,0.38993,0.030913,0,0.44614,0.44052,0.036066,0.036066,0,0,0,0,0,0,0.022482,0.022482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.48,22.001,-39.898,0,0,0,0,0,0,0,0.18033,0,0,0,0,0,0,0,0,0,0,0,0.27213,0.27307,0,0.059719,0.056674,0,0,0,0.51265,0.41991,0.72857,0.54637,0,0,0,0,0.10141,0.10117,0,0,0.40749,0.40422,0.11803,0.17002,0,0,0,0,0,0,0.073068,0.070258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.75,1.48,21.968,-40.567,0,0,0,0,0,0,0,0.28009,0,0,0,0,0,0,0,0,0,0,0,0,0.052693,0,0,0,0,0,0,0.57518,0.44075,0.61405,0.23326,0,0,0,0,0.45504,0.44122,0,0,0.5267,0.52037,0.081499,0.075644,0,0,0,0,0,0,0.13489,0.10492,0,0,0,0,0,0,0.033724,0,0.12201,0.12201,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.48,21.021,-40.127,0,0,0,0,0,0,0,0.26464,0,0,0,0,0,0,0,0,0,0,0,0.17775,0.16019,0,0,0,0,0,0,0.21663,0.21546,0.6,0.1082,0,0,0,0,0.32389,0.35621,0,0,0.37518,0.37166,0,0,0,0,0,0,0,0,0.14005,0.13653,0,0,0,0,0,0,0,0,0.012178,0.01171,0,0,0,0,0,0,0,0,0,0,0,0
5.25,1.48,21.674,-39.838,0,0,0,0,0.16956,0,0,0.12974,0,0,0,0,0,0,0,0,0,0,0,0.069321,0,0,0,0,0,0,0,0.44543,0.55667,0.6,0.21429,0,0,0,0,0.41148,0.40445,0,0,0.41382,0.41148,0,0,0,0,0,0,0,0,0.13255,0.13326,0,0,0,0,0,0,0,0,0.22576,0.22576,0,0,0,0,0,0,0,0,0,0,0,0
6,1.48,22.176,-41.035,0,0,0,0,0,0,0,0.10258,0,0,0,0,0,0,0,0,0,0,0,0.16347,0.12693,0,0,0.137,0.16698,0,0,0.55386,0.42084,0.6,0.19391,0,0,0,0,0.25785,0.21663,0.0074941,0,0.3541,0.35199,0.019906,0.070492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15222,0.13513,0.052693,0.052693,0,0,0,0,0,0,0,0,0,0
6.75,1.48,23.245,-42.691,0,0,0,0,0,0,0,0.04637,0,0,0,0,0,0,0,0,0,0,0,0.073536,0.073536,0,0,0.12365,0.096956,0,0,0.39391,0.28595,0.6,0,0,0,0,0,0.052693,0,0.0037471,0,0.34895,0.33021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21756,0.2171,0,0,0,0,0,0,0,0,0,0,0,0
7.5,1.48,23.781,-42.912,0,0,0,0,0,0,0,0.15667,0,0,0,0,0,0,0.037237,0,0,0,0,0.14614,0.21686,0,0,0.13817,0.13185,0,0,0.25995,0.25574,0.6,0.076347,0,0,0,0,0.3726,0.3445,0,0,0.34918,0.34379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04637,0,0,0.2185,0.2178,0.056206,0.056206,0,0,0,0,0,0,0,0,0,0
8.25,1.48,23.334,-43.464,0,0,0,0,0,0,0,0.050585,0,0,0,0,0,0,0.0093677,0,0,0,0,0.10773,0.048478,0,0,0,0,0.15269,0.15316,0.29344,0.2829,0.6,0.19532,0.12084,0.13841,0,0,0,0.030445,0,0,0.22178,0.11241,0,0,0,0,0.061827,0,0,0,0.13934,0,0,0,0,0,0.14005,0.061827,0.044965,0,0.31124,0.30492,0.050585,0.050585,0,0,0,0,0,0.1356,0,0,0,0
9,1.48,24.543,-44.43,0,0,0,0,0,0,0,0.23232,0,0,0,0,0,0,0.10562,0,0,0,0,0.088525,0.17307,0.035129,0.039813,0.23607,0.15738,0.004918,0.047073,0.33747,0.44988,0.6,0.07377,0.078454,0.13232,0,0,0,0,0,0,0.12904,0.089696,0,0,0,0,0.18899,0.2534,0,0,0,0,0,0,0,0.039344,0.20187,0.16159,0.11382,0.11616,0.28782,0.28501,0.13419,0.13864,0,0,0,0,0,0,0,0,0,0
9.75,1.48,27.11,-43.629,0,0,0,0,0,0,0,0.21218,0,0,0,0,0,0,0.047775,0,0,0,0,0,0,0,0,0.19485,0.18829,0.071194,0.13044,0.4377,0.61288,0.6,0.22834,0.050585,0.16089,0.065574,0,0,0,0,0,0.29204,0.25761,0,0,0,0,0.2719,0.26698,0,0.056206,0,0,0,0,0,0,0.0051522,0.036066,0.004918,0.0051522,0.13349,0.12998,0.077283,0.077283,0,0,0,0,0,0,0,0,0,0
10.5,1.48,28.637,-42.135,0,0,0,0,0,0,0,0.036066,0,0,0,0,0,0,0.17518,0,0,0,0,0.061827,0.12646,0,0,0.10609,0.10609,0.12646,0.12646,0.48501,0.39368,0.6,0.12576,0.41452,0.4089,0.075878,0.075878,0,0,0,0,0.041218,0,0,0,0,0,0.46862,0.46347,0,0,0,0,0,0,0,0,0.26768,0.26511,0.094848,0.094848,0.15714,0.15527,0,0.061827,0,0,0,0,0,0,0,0,0,0
11.25,1.48,31.47,-43.836,0,0,0,0,0,0,0,0.042155,0,0,0,0,0,0,0.24215,0,0,0,0,0.2466,0.28689,0,0,0.13044,0.24309,0.21335,0.21569,0.31944,0.45059,0.6,0.18899,0.40492,0.40375,0,0,0,0,0,0,0,0,0,0,0,0,0.426,0.42459,0.048946,0.054098,0,0,0.087822,0.052693,0.053396,0.059016,0.36511,0.36089,0.064403,0.064403,0.13349,0.13349,0.19321,0.19789,0,0,0,0,0,0,0,0,0,0
12,1.48,31.129,-46.665,0,0,0,0,0,0,0,0.17728,0,0,0,0,0,0,0.088759,0,0,0,0,0.1363,0.14145,0,0,0.3897,0.38454,0.15527,0.15714,0.49906,0.49578,0.6,0.42951,0.40023,0.3993,0.19719,0.20984,0.036534,0.050585,0,0,0.33091,0.29696,0,0,0,0,0.59157,0.58852,0.093208,0.09274,0,0,0.17026,0.070258,0.042155,0.054098,0.32436,0.31475,0.09274,0.094848,0.1993,0.1993,0.063232,0.06534,0,0,0,0,0,0,0,0,0,0
12.75,1.48,28.48,-47,0,0,0,0,0,0,0,0.13279,0,0,0,0,0,0,0.36089,0,0,0,0,0.067447,0.067447,0,0,0.46323,0.39578,0.080562,0.17892,0.4726,0.46698,0.53677,0.15785,0.47728,0.46581,0.094848,0.15105,0.061827,0.15457,0,0,0.24098,0.15246,0,0,0,0,0.47307,0.47283,0,0.097892,0,0,0.14848,0.048712,0.17728,0.20468,0.31311,0.30679,0.076347,0.078689,0.20023,0.20023,0.2281,0.22834,0,0,0,0,0,0,0,0,0,0
13.5,1.48,26.26,-47.955,0,0,0.10468,0,0,0,0,0.13138,0,0,0,0,0,0,0.19438,0,0,0,0,0.060422,0.06089,0,0,0.42201,0.42201,0.50375,0.52365,0.52623,0.52389,0.51429,0.14286,0.52904,0.52506,0.006089,0.075878,0.031616,0.088993,0,0,0.33536,0.263,0,0,0,0,0.45504,0.53607,0.19906,0.13536,0,0,0.12763,0.1274,0.19227,0.23817,0.4103,0.31148,0.10375,0.19204,0.32131,0.32014,0.19719,0.23677,0,0,0,0,0,0,0,0,0,0
14.25,1.48,25.014,-48.931,0,0,0,0,0,0,0,0.071194,0,0,0,0,0,0,0.17916,0,0,0,0,0.061827,0,0,0,0.40351,0.53513,0.32272,0.32459,0.37143,0.37049,0.51429,0.21639,0.48806,0.48384,0.063232,0.063232,0.1171,0,0.048946,0.04637,0.36417,0.35691,0,0,0,0,0.6007,0.59883,0.082201,0.082201,0,0,0.19649,0.274,0.15738,0.15738,0.27705,0.27354,0.2082,0.14005,0.23888,0.23653,0.086651,0.20141,0,0,0,0,0,0,0,0,0,0
