8.2,4.09,20.61,-20.078,0.11522,0.039344,0.22295,0.80234,0.89157,0.46792,0.46768,0,0,0.66019,0.56956,0.05808,0.89297,0.53115,0,0.35293,0.13044,0.26417,0.11967,0.37518,0.30515,0.27705,0.41827
8.8,4.09,22.27,-18.037,0.11077,0.042857,0.326,0.82693,0.6534,0.4733,0.57588,0,0,0.68618,0.44848,0.11663,0.86136,0.80304,0,0.31241,0.21874,0.25293,0.044965,0.40187,0.25222,0.25714,0.39274
9.4,4.09,25.044,-17.988,0.26862,0.014052,0.28033,0.86511,0.6623,0.49227,0.45902,0,0,0.7637,0.75574,0.061124,0.84169,0.69625,0,0.45785,0.13068,0.31311,0.090632,0.48103,0.34801,0.30211,0.37635
10,4.09,27.278,-20.007,0.27799,0.039344,0.1623,0.88478,0.75269,0.52412,0.40632,0,0,0.79813,0.54731,0.16745,0.79859,0.826,0,0.46417,0.078454,0.28525,0.043794,0.46628,0.32014,0.34005,0.34215
10.6,4.09,27.934,-22.888,0.15386,0.068384,0.19344,0.87799,0.63419,0.41475,0.45597,0,0,0.7363,0.37869,0,0.82037,0.74473,0,0.50094,0.26534,0.21967,0.08829,0.52342,0.15925,0.30515,0.30632
4,5.29,27.128,-19.493,0.016862,0.14473,0.38712,0.7829,0.56838,0.563,0.58618,0,0,0.64637,0.32108,0.25714,0.77564,0.51194,0,0.21124,0.04918,0.22623,0.019672,0.35269,0.0274,0.45761,0.34145
4.6,5.29,27.579,-20.318,0.029508,0.18197,0.38384,0.77822,0.66838,0.59251,0.72108,0,0,0.72834,0.30492,0.26206,0.7007,0.62295,0,0.13911,0.025293,0.14567,0,0.23864,0.069555,0.35433,0.42482
5.2,5.29,26.554,-22.007,0.049883,0.22553,0.27705,0.81522,0.63653,0.62319,0.32974,0,0,0.64473,0.45831,0.12178,0.78735,0.52857,0,0.18852,0.090867,0.1829,0,0.32319,0.18478,0.46862,0.28642
5.8,5.29,25.086,-22.903,0.041452,0.11171,0.24918,0.75293,0.79321,0.49649,0.35948,0,0,0.66066,0.53372,0.12951,0.87166,0.58454,0,0.17049,0.069555,0.30867,0.020609,0.084309,0.21077,0.44286,0.45691
6.4,5.29,23.914,-22.374,0,0.1082,0.23302,0.79274,0.68056,0.53279,0.5267,0,0,0.65504,0.57073,0.17963,0.85012,0.53607,0,0.11311,0.20047,0.18009,0.061124,0.13419,0.2281,0.51288,0.42904
7,5.29,23.417,-20.959,0.11593,0.077283,0.24356,0.86721,0.75293,0.48642,0.51171,0,0,0.68548,0.58571,0,0.76674,0.7082,0,0.27307,0.084778,0.15995,0.066745,0.36066,0.042155,0.39297,0.4274
7.6,5.29,23.156,-19.115,0.16932,0.091335,0.26979,0.8089,0.69438,0.41733,0.56604,0,0,0.67073,0.50703,0,0.79227,0.27845,0,0.30351,0,0.17635,0.015222,0.37049,0.18478,0.39532,0.48197
8.2,5.29,24.025,-16.826,0.14333,0.20656,0.21593,0.84309,0.47635,0.36581,0.50609,0,0,0.63489,0.65948,0.050585,0.85831,0.81546,0,0.36112,0.042155,0.19297,0.025293,0.23302,0.30656,0.41101,0.34707
8.8,5.29,26.222,-16.906,0.16534,0.08548,0.21733,0.82623,0.71546,0.49813,0.31733,0,0,0.7466,0.31218,0.11944,0.85129,0.55222,0,0.21101,0.053162,0.21944,0.063232,0.36323,0.13958,0.26651,0.39953
9.4,5.29,28.018,-18.67,0.24496,0.076815,0.23138,0.8637,0.40047,0.43068,0.43888,0,0,0.82787,0.25504,0,0.85129,0.45714,0,0.38267,0,0.13115,0.081499,0.39274,0.17892,0.26487,0.26206
10,5.29,28.762,-20.041,0.21335,0.044731,0.071663,0.8541,0.5829,0.37518,0.49719,0,0,0.71452,0.71686,0.04918,0.83583,0.74028,0,0.41288,0.16253,0.21733,0.15761,0.44122,0.051991,0.31101,0.26464
10.6,5.29,29.344,-20.891,0.19532,0,0.28337,0.81827,0.60913,0.42576,0.38876,0,0,0.71616,0.77026,0,0.80679,0.51639,0,0.39204,0.15222,0.10422,0.038642,0.47752,0.085012,0.26628,0.30422
4,6.49,32.354,-20.305,0.12178,0.20679,0.36628,0.71756,0.63208,0.6185,0.64778,0,0,0.67237,0.56581,0.16862,0.85246,0.30258,0,0.24169,0.063232,0.18618,0.042155,0.11241,0.022482,0.30234,0.43583
4.6,6.49,27.745,-23.199,0.097424,0.072131,0.40023,0.73841,0.64356,0.56276,0.72342,0,0,0.69274,0.48782,0.29438,0.84731,0.55035,0,0.20211,0.07377,0.20023,0,0.21639,0.2185,0.35995,0.36066
5.2,6.49,29.173,-26.538,0.023888,0.14169,0.33396,0.80375,0.65621,0.58314,0.58946,0,0,0.66534,0.40047,0.11663,0.82412,0.47845,0,0.19906,0.030913,0.23443,0,0.31429,0.25738,0.41733,0.41171
5.8,6.49,30.362,-26.169,0,0.16534,0.28431,0.79953,0.56909,0.59415,0.51101,0,0,0.66721,0.4897,0,0.87518,0.49649,0,0.13349,0.042155,0.13466,0.039344,0.2637,0.29274,0.38056,0.34988
6.4,6.49,28.829,-23.769,0.1096,0.072834,0.26206,0.81944,0.6623,0.54356,0.45082,0,0,0.7548,0.38642,0,0.83279,0.64215,0,0.274,0,0.27681,0,0.23653,0.22717,0.46698,0.39133
7,6.49,28.214,-21.584,0.10047,0.19906,0.26276,0.77424,0.76698,0.42693,0.48126,0,0,0.6534,0.66136,0,0.78618,0.61967,0,0.12717,0.049883,0.25667,0.023419,0.37939,0.226,0.4733,0.33747
7.6,6.49,28.722,-20.266,0.10023,0.080328,0.28618,0.80351,0.48689,0.43653,0.51663,0,0,0.62436,0.54848,0.056206,0.78712,0.30773,0,0.20328,0.014052,0.25433,0.044262,0.33044,0.13208,0.42974,0.36792
8.2,6.49,29.876,-19.262,0,0.045902,0.19485,0.89508,0.66885,0.51007,0.24941,0,0,0.75082,0.4356,0,0.79906,0.57939,0,0.34824,0.045667,0.27494,0.030913,0.41358,0.0074941,0.28712,0.36066
8.8,6.49,30.183,-19.398,0.098829,0.046136,0.21663,0.85527,0.62061,0.44684,0.54965,0,0,0.78407,0.70047,0.09555,0.81874,0.40562,0,0.31874,0,0.20211,0,0.4082,0.23607,0.35199,0.36464
9.4,6.49,29.544,-19.614,0.069789,0.038642,0.23724,0.85457,0.32201,0.47869,0.23044,0,0,0.78384,0.52178,0.029508,0.80656,0.68642,0,0.29883,0.066745,0.25059,0.041452,0.37775,0.25527,0.36019,0.41265
10,6.49,28.721,-18.774,0.10234,0.049883,0.2103,0.85714,0.60867,0.48852,0.43794,0,0,0.79532,0.57564,0,0.81218,0.70141,0,0.39297,0.0093677,0.27424,0.022482,0.43419,0.21429,0.26042,0.2993
10.6,6.49,29.121,-17.533,0.20539,0.12014,0.23185,0.81124,0.65035,0.45293,0.20632,0,0,0.7192,0.54239,0,0.81803,0.69297,0,0.37728,0,0.1815,0,0.45293,0.13489,0.27775,0.33349
